0,1,2,3,4,5,6,7,8,9,10,11,12,label
-241.5834473733314,12.254272030175308,-21.6574344373616,13.751807096671442,-7.671486876132864,3.804521100557924,-2.027174953158461,0.5181467616501275,-0.7083732492705918,0.021991895316725407,-0.1735447039740473,0.0033207731325192863,-0.25793947171338966,1
-285.7106245357814,12.951003891530293,-4.333269778689926,10.926585425733975,-13.542217608920165,9.384188879766224,-4.024029663944646,0.9566023747825688,-1.2307709789438854,0.7686432163297366,-0.9628822738546496,0.7744851767520655,-1.0652547491298585,1
-416.98117787857876,30.680752176858324,-44.166653775464326,13.493738097474202,4.221105238904112,-14.823086120765542,17.33162548050428,-16.636157916486802,12.077583850768239,-7.722253788396919,2.9956943347760117,0.28258890392371255,-2.5621063690611674,1
-346.5142202469191,-23.794105271301774,-17.446388812883498,19.12319937537145,-14.229131289740184,9.390887898479324,-6.919390194137667,4.7066540292481385,-4.235080719467677,3.0510133569488174,-2.7779108527698035,2.263968949869774,-2.2598644744590097,1
-458.4703271968596,40.06302471727286,-21.019826084044624,4.622976503485449,3.9906178201460527,-7.756010413525365,8.662261557252044,-8.395722074168006,5.998489210199038,-4.48476184913695,2.3358031568495257,-0.9106989044814997,-0.44823917089923654,0
-338.40609403722635,43.15931396495493,-25.258005108356333,9.259693734092618,-0.29542829262767667,-4.378695973429194,6.472346277347826,-7.439734453707766,6.1346311843136245,-5.446288847391537,3.8013056116724107,-2.5609383179389447,1.1144284866718674,0
-478.35893242206214,56.28498265072588,-41.93075334126752,27.97732662500107,-19.386351633171415,13.65437750303726,-9.51221301360086,5.86855672739671,-4.209159412224586,1.9304763858267586,-0.8164970926972173,-0.34599184595152876,0.86197957815322,0
-271.7462821517104,53.252433335101614,-35.16576210686513,18.05095606574322,-7.229441307410449,0.26042394386686996,4.2351839014189565,-7.445713612460247,8.020587945956208,-8.717850134837873,7.908575642148866,-6.962717996234252,5.3310762225293855,0
-430.5413534131283,41.235546185318626,-29.47018917274798,18.01545207333716,-11.648444001155811,7.836042142503312,-5.356628177455584,3.1346797912660094,-2.677057639542853,1.4015467480599055,-1.1086913251908241,0.6037378639107297,-0.5996236717779075,0
-541.0745084837065,20.581238438580197,-17.265164907801257,11.462575734594974,-8.466826670865945,6.517713569837689,-5.137834028659032,3.5442733078219444,-3.4331118207373814,2.3408402435588505,-2.1214598294873044,1.623659636607467,-1.5892131318904958,0
-504.7276513959664,-38.73691649917464,-17.86699704032656,12.783629976681096,-12.384233338444755,9.070151480356802,-8.270962902931126,6.278209545835106,-5.998843259888817,4.792641235145472,-4.393967470932305,3.7276585917360343,-3.599308128223857,0
-312.65778280151875,55.685801110077655,-36.220405868687834,17.68219602014714,-5.595020200233019,-2.3623437137586887,7.513353366688518,-11.014008584563912,11.51960434733104,-11.826756329518663,10.369624411562306,-8.600528856606385,6.0618975626782285,0
-325.94746343574775,52.44529981781849,-33.50424753863326,15.726913929921986,-4.537825991011806,-2.4875825283060475,6.769314698601228,-9.545737715116248,9.532857648939622,-9.56224556252775,8.076065399906504,-6.509051727510995,4.364391929285585,0
-494.5058046574302,26.34239428128016,-6.01841526321642,-8.419334100328488,12.804883955009583,-11.545671437210519,8.02121626916868,-4.705953596208993,0.9058717535049589,0.5377118476438109,-1.5968899638721492,1.4469491865146415,-1.222952360193106,0
-420.85141451246886,55.92534593350187,-34.73009565734627,14.617459748647004,-1.3862469083115454,-7.153013476836019,12.305112182712215,-15.254659825482024,14.749113825513627,-13.724625744732831,10.781396051629308,-7.548339984903613,3.733287794828491,0
-410.2236088034137,39.349787256795665,-14.880852598053426,-5.03738198810053,14.554178254998241,-16.824543984063148,14.672037926316753,-10.711005716370906,4.874786221775882,-0.8442418186968006,-2.5651420321308462,3.982841479955891,-4.322201055758,0
-352.61089035954774,-9.457037502078478,-11.72011260062132,12.554968265955848,-10.9096206225454,8.720168380184312,-7.310254594516628,5.583590497334502,-5.310420782042089,4.103100835074242,-3.7502554357288087,3.127221998963162,-2.9932578217138754,0
-364.70554121025094,49.44561762171948,-27.278614575105603,7.188799636915281,4.948471347100794,-11.517466671999209,14.189965814798466,-14.538154231067816,11.69131590596287,-8.903986798213658,4.986560524480798,-1.6535174456119095,-1.4313853164030084,0
-209.61834917606507,56.013763223327885,-37.47954686811447,19.74928253111036,-8.218674775850566,0.5181165351321383,4.667734435064924,-8.471745876012566,9.501345661078602,-10.488182973104884,9.793160000874646,-8.791936201914964,6.954916500531764,0
-344.7618414710963,48.607654191986065,-33.919912305784734,19.940672658361624,-11.626123744493901,6.41880592758088,-2.976049004474979,0.15011289298621244,0.624474093624504,-1.995405373810414,2.2141727018750466,-2.523175759157967,2.249872136602519,0
-412.4264291876132,-1.6433362031709542,-1.7093420069208536,0.5281561446689335,-0.5197516853559963,0.4758252946665891,-0.4412171412088889,-0.18025082125341854,-0.43277602508238194,-0.10050472286507633,-0.11281458946797993,-0.0439159994488206,-0.1959540517917664,0
-329.4777548573123,51.58934203059591,-38.597442978413774,25.934755817456534,-18.468751226500068,13.684040612566086,-10.33979795288732,7.354732022621329,-6.22693340934366,4.36506200995249,-3.562663102621061,2.617174055637957,-2.2340834084119043,0
